URL,Name,Column 3
https://www.amazon.com.tr/gp/profile/amzn1.account.AFAADWGDAOAN7IUMHKT4WSIVJGXQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Mert,"Her zamanki gibi apple kalitesi. Oldulça performanslı özellikle bassları çok kaliteli, akustik müziklerde ki o gitar tınısını, rock müziklerdeki o elektro gitarın sesini oldukça net duyabiliyorsunuz. Çok başarılı ve tabii ki amazon kalitesi, çok hızlı gönderdiler teşekkür ediyorum :)"
https://www.amazon.com.tr/gp/profile/amzn1.account.AE435CSRUMKBKWB3EH5O5XZNDMFQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,muhammed,"Merhabalar , dün ürünüm geldi. Bugun , garantisi süresine baktım. 12/22 gösteriyor , Apple aradım gönderilen kulaklık ile , seri kod Farklı olduğu iÇin bana geçen sene kaydedilen bir ürün gönderilmiş. Böyle bir hata Amazon’da kabul edilemez. DurumSanırım son alışverişim."
https://www.amazon.com.tr/gp/profile/amzn1.account.AFE3SPD6FPQYYG5ZVVCLIBEDIF6A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,CreaLogis,Ürün herşeyi ile güzel bazen telefon görüşmelerimde görüştüğüm kişiler çok fazla dışardan ses geldiğini söylesede şuan memnunum en kötü ihtimal le apple a gidip değişim sağlarım sorun çözülür :)
https://www.amazon.com.tr/gp/profile/amzn1.account.AG42PIZNGVXIDRFLTG5RWIQQG3NA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Erdihan Turak,"Ürün tasarım narinlik ve minimalist bi tasarıma sahip ancak biraz fazla kulağı doldurduğundan uzun süreli kullanımlarda kulağı ağrıtabiliyor.Çevresel ses teknolojisini film izlerken deneyimledim kendimi sinemada ghissettim cidden.Kargoya gelirsek hayatımda gördüğüm müthiş bir kargo deneyimiydi gerek destek gerek geri bildirim,takip müthişti.Genel olarak kulaklık alınır."
https://www.amazon.com.tr/gp/profile/amzn1.account.AFLKISFS57KYVHUKORK5X37K62PA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Onurhan avşar,Amazon deposundan almama rağmen Gelen ürün seri numarası ve fatura seri numarası farklı çıktı. Ürün seri no apple sorgulama yaptığımda kapsam süresi doldu diyor.
https://www.amazon.com.tr/gp/profile/amzn1.account.AG74OOTB762NKYMO2QRDIQNHKBLA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Ale,"Erkek arkadasima sevgililer gunu hediyesi olarak aldim prime ile ertesi gun sabah teslimat gerceklestie. Cok sevdi, cok kullanıslı telefon haricinde pc vs de baglanıyor. Cihaz süper. Fatura bunun gibi rakamı yüksek alışverislerce hemem olusturulup gonderilmesi lazım ama fatura henuz gelmedi max 72 saatte geliyormus bakalım gelmesse musteri hizmetlerini arayacağım. Gönül rahatlıgı ıle kendinize veya hediye alabilirsiniz."
https://www.amazon.com.tr/gp/profile/amzn1.account.AGU2IHGOLJ5SIIQQW2PYLSMQDTNA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Sertel Tanta,"Ürün orijinal ve 2 yıl garantili. Apple, Amazon'dan satış onayı beklemeden garanti başlatıyor bu sebeble garanti başlamış ve 1 yılmış gibi gözüküyor. Faturayla apple'a başvurduğunuzda 2 yıl olarak satın alma tarihinden itibaren güncellendi. Kalite olarak çok iyi. Yalnızca apple ekosisteminde kullanacaksanız alın, yoksa 10 dolarlık kulaklıklardan farksız."
https://www.amazon.com.tr/gp/profile/amzn1.account.AEOPTTDNTLGUBAYW7MK7AYFQIHIA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Muzaffer Çekmez,"Merhaba, Hızlı teslimat için tşkler. Alırken çok tereddüt ettim, acaba kulağımdan düşer mi rahatsız eder mi diye ancak bir gün kullandım, hiç bir sorun ile karşılaşmadım, hatta düşsün diye caba bile harcadım ancak düşmedi, Tek sorun ben android telefon da kullanıyorum dokunma özellikleri kullanmıyorum ve batarya ömrünü artık tahmin yada dandik yazılımlarla takip edecez."
https://www.amazon.com.tr/gp/profile/amzn1.account.AHAVQSDPBBYJYGV53EG55TLQ3EJQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Enes,"Beklediğimden çok daha iyi, yüksek ve kaliteli sesi var. Neredeyse tüm gün kulağımda hiç rahatsız etmiyor. Daha önce JBL Tune T220 TWS ve Sony whch 710N kulaklıkları kullandım rahatlıkla söyleyebilirim ki ikisinden de kat kat daha iyi. Bildirim okuma özelliği toplu taşıma gibi yerlerde çok kullanışlı."
https://www.amazon.com.tr/gp/profile/amzn1.account.AFTVOED2LI62RAWOO2H3NI52E4JA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,N K,Daha önce 2. nesil kullanıyordum ve kulağa oturması çok başarılıydı. 3. nesilde ise özellikle sol kulağıma tam oturmadı ve güvenli hissettirmedi. Maalesef ki iade ettim.Ses kalitesi olarak çok da üstün bulmadım.
https://www.amazon.com.tr/gp/profile/amzn1.account.AFCICAU3JCYXUYPXLP3DKXKDPRGQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Okan,2. Nesilden 3. Nesile geçtim uzamsal ses olayı güzel kulakta daha şık duruyor fiyatı da gayet uygun ses kalitesi de gayet başarılı 2. Nesilden daha kaliteli ses veriyor gibi geldi bana
https://www.amazon.com.tr/gp/profile/amzn1.account.AGJGH2GGSY6JI5MBQ7M2MOJPIJEQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Aykut,"Uzamsal ses kalitesi, apple ürünleri ile uyum hızı çok başarılı. Fakat tasarım benim kulağıma  uymadı, sürekli düşme eğiliminde idi. 1. Ve 2. Nesil kullandım ve bu şekil bir şikayetim hiç olmamıştı. Konuştukça kulak hareketleri ile dışa doğru hareket ediyordu. 15-20 gün kullandım fakat iade etmek zorunda kaldım."
https://www.amazon.com.tr/gp/profile/amzn1.account.AE5W2VYBIFGZQ4RCY4WW7BZDBTNA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Mehmet çetiner,Ürünün daha kutusunu açmadım hediye olduğu için garantisi 49 gün önce başlamış ve yanında faturası vs yok. 72 saat sonra siparişlerim kısmından görünecekmiş sanırım. Ürünün üzerindeki seri numarası da farklı çıkarsa şaşırmayacağım.Edit: sağ kulaklık sürekli cızıdıyor değişim talebinde bulunduk maalesef.
https://www.amazon.com.tr/gp/profile/amzn1.account.AFEOLENC2MVL463I6WKJY5NIBQVQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Onur levent inalsü,"Konuşma sırasında kopma ,kulağımda ağrı ve gelen aramalarda sesin karşıya gitmemesi gibi sorunlar yaşadım.Abartıldığı gibi kaliteli olmadığını düşünüyorum.Muzik içinde telefon ile konuşmak içinde tekrar almam.İade gönderdim."
https://www.amazon.com.tr/gp/profile/amzn1.account.AHS3LXYIN5EAFJDOV7LKZZOU6OEQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Seçkin Yılmaz,Ses kalitesi beklediğim kadar değil. Ses daha yüksek olabilirdi. Diğer özellikleri gayet kullanışlı
https://www.amazon.com.tr/gp/profile/amzn1.account.AFAWKDK2PNM6PDSED44OGOES7P3A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Başar,"Ürünü zaten bilen biliyor, Apple kalitesi yine konuşmuş. Burada Amazon’un muhteşemliğine değinmek istiyorum. Bu şirket gerçekten en iyisi! Kargo ertesi gün elimdeydi ve paketleme harikaydı. Gerçekten güvenilirlik ve müşteri memnuniyeti bu firmanın temel prensibi"
https://www.amazon.com.tr/gp/profile/amzn1.account.AELGG3N4U45QZMXJXD5342MDWRAA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Merve,Ürün elime ulaştığında garantisi 1.5 ay öncesinde başlamış bir şekilde ulaştı.Bu durumdan menun değilim.Umarım en kısa sürede yetkili biri benimle iletişime geçer.Bir de kargolama özensizdi içinde köpük airped falan da yoktu.Güvenim sarsıldı amazon.
https://www.amazon.com.tr/gp/profile/amzn1.account.AGG52ZMYZIMX3DZNFVPHFFHSAYUQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Mazlum Doğan Bilici,Ses kalitesi kulakta duruşu bağlantı hızı kullanışı hepsi tek kelimeyle harika. Artan kur farkından dolayı fiyatı biraz pahalı olsa da İPhone kullananların mutlaka tercih etmesi gereken bir kulaklık.
https://www.amazon.com.tr/gp/profile/amzn1.account.AEK4IV5QL66WZL6AC7DQNLTAYA4A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,mehmet fatih karaman,"vircok marka kulaklik denedim, ozellikle konusma sirasinda ses cok guzel geliyor"
https://www.amazon.com.tr/gp/profile/amzn1.account.AE4YJD7LBCE6OVE3RROHUUWCB3LQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,a.m.k,"2. nesilden sonra bass şar oldukça iyi ama kontroller 2. nesildeki gibi olsa daha iyi olurdu. Amazon prime cidden çok iyi,"
https://www.amazon.com.tr/gp/profile/amzn1.account.AHHGGSRQQD5L2UYJNYEO7YNN7WFQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Mcbilal,Gerçekten kaliteli. Hem müzikte hem konuşmada
https://www.amazon.com.tr/gp/profile/amzn1.account.AFLUGXYNXJJL7ZSEAC34WQGTQ6RA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Ali Tunçöz,Apple kalitesi ve Amazon hızı ile Akşam sipariş verdim sabah elimdeydi.
https://www.amazon.com.tr/gp/profile/amzn1.account.AE7PIPII7ID3FBLCRZ72VV226U5A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Orçun,"Eş zamanlı olarak 2.nesil de aldım ancak ondaki performans ve kalite hissiyatı bunda yoktu, iade sürecini başlattım. 2.nesille devam ediyorum."
https://www.amazon.com.tr/gp/profile/amzn1.account.AHMIZRPZ6GIM3BQOHKSTKM2Z3TYQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Kadir S,"Kulakta ağrı yapmıyor, ses kalitesi fark edilir derecede iyi. Spor yaparkende kullanıyorum kesinlikle düşme gibi şeyler olmadı.orijinalliğinden şüpheniz olmasın zaten amazon farkı ile."
https://www.amazon.com.tr/gp/profile/amzn1.account.AHA4SSCVQU7YSTP23YDMTS37XZXQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Cüneyt Mert ileri,"2. Nesilden, 3. Nesile geçtim. Ses kalitesi üst düzey, şık, ergonomik. Tavsiye ederim."
https://www.amazon.com.tr/gp/profile/amzn1.account.AE5DJZR3NO5LN4QG7VAPKFB66T5A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,AVNİ,Ses bas ve uzamsal ses kalitesi muhteşem. Kulaktan düşme ve  rahatsız etme gibi bir durumu olmadı. Bazı kulaklıklar kullandıkça acı ve rahatsızlık verir bu cihazda öle bişey yok.
https://www.amazon.com.tr/gp/profile/amzn1.account.AGPFOWZ7LQD3M63G7SA5ZUYXCXZA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Selim,Ürün gayet iyi 2.nesile göre küçük kulağa tam oturuyor şarj süresi gayet iyi sürekli kullanımda 3 günde şarja takıyorum aralıklı olarak kullanırsam 10 gün gidiyor şarjı.
https://www.amazon.com.tr/gp/profile/amzn1.account.AEJFYU7X53JTBBC2HRT5Y2NA57TQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Berk Gergin,İlk günüm ürünle ama gerçekten çok güzel. Hızlı kargo ile geldiği için daha da güzel. Teşekkürler Apple ve Amazon :)
https://www.amazon.com.tr/gp/profile/amzn1.account.AHWD4MVSFQDNXXG5CFHAA4LV6NSA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Kürşat,mükemmel
https://www.amazon.com.tr/gp/profile/amzn1.account.AFVOKJSMUCS563NKXRVNKUOGXFQA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Erdem's AirPods,Kulağa tam oturuyor. Ses kalitesi ve iphone/macbook uyumu harika. Özelikle ekosistemdeyseniz alternatiflere bakmadan tercih ediniz. 2.nesilden daha küçük ve AirPods pro'daki silikon başlıklar yok.
https://www.amazon.com.tr/gp/profile/amzn1.account.AH34RD2F2KKH7O7J7ESSFJ4V3FXA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Erdi Kuvvetli,ÜRÜNDE GARANTİS SÜRESİ 01.04.2022 ALMAMA RAĞMEN 24.12.2022 GÖRÜNÜYOR SEBEBİ NEDİR ?
https://www.amazon.com.tr/gp/profile/amzn1.account.AES2JF5LWAYTCKCKUJTLEOOPFQSQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Burak,"Sipariş verdim Hemen geldi,  orjinal tesettür etmeden güvenle alışveriş yapabilirsiniz, ayrıca 3 nesil tartışmasız hem şık hem de çok kullanışlı tavsiye ederim."
https://www.amazon.com.tr/gp/profile/amzn1.account.AHEBJ3B7OMVXRUE5YBZYAPAVNALA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Özgür Karamanlı,Her zaman ki gibi amazon hızlı gönderi ile geldi. Hem galaxy note 20 ultra hem de iPhone 12 ile kullanıyorum. Gayet yeterli bir ürün.
https://www.amazon.com.tr/gp/profile/amzn1.account.AEDQB5PU5J5GEWL3DEPO2RTP6ZWA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,azad öztürk,Belirtilen özellikler mevcut buna lafım yok ama kulaklık kesinlikle kulakta durmuyor sürekli düşecekmiş hissi mevcut ve bu diğer tüm özellikleri etkisiz kılıyor maalesef.
https://www.amazon.com.tr/gp/profile/amzn1.account.AHHE6IN5MYTFQDRH2AXDHO7THCCQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Ata,Uzamsal ses gayet keyifli. İkinci nesil ile kıyas yaparsak ses kalitesi bana çok daha iyi geldi. Amazon’dan almak ayrıcalıktır bunu da belirtmek isterim.
https://www.amazon.com.tr/gp/profile/amzn1.account.AFMYRPCWSVEHPUCMQDR23C3WWSUQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Amazon Customer,Telefonla uyumu çok güzel. Kullanımı ve alışması rahat. Ancak benim kulağım özelinde de olabilir kullanırken çok düşecekmiş gibi idi.
https://www.amazon.com.tr/gp/profile/amzn1.account.AE4S3LVJDFWSHCSGOLWS6KD6A6VQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,TUNCAY ARSLAN,1 gün içinde ulaştı. Seri numarasını sorguladığımda ekstra bir işlem gerektirmeden orijinal olduğunu teyit ettim. Memnun kaldım.
https://www.amazon.com.tr/gp/profile/amzn1.account.AEK6TKZ56BEYIWTTARNTR367QBRA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Sevket Simsek,Uzun kullanımda kulakları acıtıyor Ses kalitesi iPhone ile uyumu mükemmel ama
https://www.amazon.com.tr/gp/profile/amzn1.account.AGDUVERII2ZTDW6ROJCJRUELSCOA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,C.E.,Şimdiye kadar kablolu kulaklık kullanan biri olarak muhteşem kolaylık. Ses kalitesi kullanımı oldukça iyi. Amazon teslimatı da çok hızlıydı. Kesinlikle tavsiye ederim.
https://www.amazon.com.tr/gp/profile/amzn1.account.AED43ULCMSWYTIMD2AK6C4OWPSTA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Muammer Aydin,Ses kalitesinin 2.nesilden daha iyi olduğunu düşünüyorum. Pro ve bunun arasında kaldım ancak silikon sevmediğim için 3.nesli tercih ettim.
https://www.amazon.com.tr/gp/profile/amzn1.account.AGKHKGDIRIRUOF7YBZ54HAHMBBXQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Ebru Bıyık,Pazar akşam sipariş verdim pazartesi sabah elime ulaştı bravo gerçekten. İmei sorgulattım herhangi bir sorun yok. Çok memnun kaldım.
https://www.amazon.com.tr/gp/profile/amzn1.account.AFY57C4BGWQTFCCY5AUEIOL2TIJA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,sercan,Harika kulaklık. İlk başta kuvvet sensörü bozuk sandım fakat biraz sert basmak gerekiyormuş yapamayanlara umarım yardımı olur
https://www.amazon.com.tr/gp/profile/amzn1.account.AFC4NSLGZTP4MGGBL6LDGWQQHIEA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,ahmet,Bütçenize göre alabileceğiniz en iyi ürün kulak uygunluğu ses kalitesi çok iyi
https://www.amazon.com.tr/gp/profile/amzn1.account.AF5UX7A6YGTBHUODPFFOPX3LXZFA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Yprk18,çok güzel apple kalitesi tamamen . Orjinal olup olmadığını anlayamamıştım tedirgin aldım ama iyi ki almışım . Süper !
https://www.amazon.com.tr/gp/profile/amzn1.account.AGK6JSSUA4FY5OWD3OF4GQJMA67Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Ali Rıza,Almadan önce Jbl 510BT kullanıyordum. Artık ona elimi sürmüyorum. Ses kalitesinin bu kadar kaliteli olacağı hiç tahmin etmiyordum.
https://www.amazon.com.tr/gp/profile/amzn1.account.AHHCUZPZ7YNMPK4FZDL52KDKNWQA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Ali YILDIRIM,"Ses kalitesi çok iyi, kulağıma tam oturdu ürün çok hızlı geldi kargo şirketinden memnunum 2 yıl garanti süreli"
https://www.amazon.com.tr/gp/profile/amzn1.account.AGBF5CFQUZVW4WK75K3V3RCDVRRA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Kutluğhan yiğit,Normalde yorum yazan bir insan değilim fakat bu ne hız böyle. hafta sonuna kadar gelir mi diye düşündüğüm ürün 14-15 saatte elimde oldu.
https://www.amazon.com.tr/gp/profile/amzn1.account.AFHCNMGEQF5OUKCRNESQLGZGHLHA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Selim Kocaman,hiç airpodsum yoktu 3.nesili almam bence iyi oldu uzamsal ses özelliği harika 2 güne elime ulaştı teşekkürler
https://www.amazon.com.tr/gp/profile/amzn1.account.AE4YLQNW6YSOJJBO7HYZIBU6YC5Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Humeyra Demir,Ürünün hem kendi kalitesi hem ses kalitesi gayet iyi. Özellikleri de çok güzel. Kesinlikle öneririm
https://www.amazon.com.tr/gp/profile/amzn1.account.AEURCOVNIZS4GMDNLETOB4IINIXQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Bilal,Ürün orjinal ilk günlerde seri numarası hatası verir garantisi yok gibi gözükürse korkmanıza gerek yok sonradan düzeliyo.
https://www.amazon.com.tr/gp/profile/amzn1.account.AFMWKT2LI3MFTE5SILUEPW2QJ3BQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,İsa Nergiz,Elime yada mail adresime fatura ulaşmadı onun haricinde paketleme ve ürün iyi orjinal ürün
https://www.amazon.com.tr/gp/profile/amzn1.account.AHA4EGOFN45EWVP6ZUMD525SGV6A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,n**** y****,fazlasıyla iyi
https://www.amazon.com.tr/gp/profile/amzn1.account.AFFVX7OIREZJ5ER7SDO4R6DS7MAA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Ugur Bozova,ANC olmaması kötü
https://www.amazon.com.tr/gp/profile/amzn1.account.AE3IFMKDM525AKRXMA7D5Q5OU6JQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,orhun,Hayat standartlarım yükseldi. Bu neymiş ya
https://www.amazon.com.tr/gp/profile/amzn1.account.AGLHZG5DOFPJIT7DXCJF34JXS57A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Betül,Kulaklıklardan birinden çok rahatsız edici bir cızırtı geliyor ürünün değişimini istedim
https://www.amazon.com.tr/gp/profile/amzn1.account.AE6A4DJAURYN2PHEF52OLE2MR37A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Ali Akyildiz,"1 günde teslim, 2 yıl türkiye garantili"
https://www.amazon.com.tr/gp/profile/amzn1.account.AEM5T3QBSLT6GCCMIRAKFB7PILYA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Gorkem,fatura yok ve seri no yazınca apple’da garantili gözükmüyor.
https://www.amazon.com.tr/gp/profile/amzn1.account.AHJHR2LX2NW64GGBHANXQ775B54Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Mehmet kaman,Hızlı teslimat orjinal ürün Amazon kalitesi
https://www.amazon.com.tr/gp/profile/amzn1.account.AHTQARW2PCYZ6EA2KKIX532XVGIQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Umut Can Süral,Bilinen Apple kalitesi gayet iyi.
https://www.amazon.com.tr/gp/profile/amzn1.account.AHCHHRFLSS5BWQCGWR2BQKEZA2JQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,S. k.,"Ürün airpods 2 ye göre gelişmiş, tercihiniz bu olsun"
https://www.amazon.com.tr/gp/profile/amzn1.account.AFGQMMMKGFHMU5UY6ESNVTP3M6ZQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Amazon Customer,Teşekkürler
https://www.amazon.com.tr/gp/profile/amzn1.account.AE62EGVUIPRNNUYS5HBGCCIQPLLA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Ahmet ünlü,Faturam nerde ???
https://www.amazon.com.tr/gp/profile/amzn1.account.AFOLYPLL2V4TLX4ITGGBQT5NC4WA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Servet savaşman,Çok iyi bir kulaklık
https://www.amazon.com.tr/gp/profile/amzn1.account.AFM3PK5XDVU5NELOK3KUIU22OSRQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Kayra,Tavsiye ederim.
https://www.amazon.com.tr/gp/profile/amzn1.account.AEAW5ZXTWUYGNRUHCDLN5MF2DQUQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,umut,güzel
https://www.amazon.com.tr/gp/profile/amzn1.account.AFJT5AXXVGXLOPHDUFPLJKGM3XOQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Adnan Demirel,Ürün garantisi nedir? Apple garantili mi?
https://www.amazon.com.tr/gp/profile/amzn1.account.AFWSSJH4PPPD7HJ43R6LCCYMGMRA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,H. S.,Ürün sapasağlam bir şekilde geldi. Ürünün garantisi için apple ile iletişime geçmem gerekti ama fatura ibrazı ile sorun çözdük. Ürün için de kulağımdan düşme riski vs durumu olmadı. Birkaç gündür kullanıyorum ve daha kutusunu sarj etmem gerekmedi. Şarjı beni gerçekten şaşırttı çok iyi gerçekten
https://www.amazon.com.tr/gp/profile/amzn1.account.AFRHIZ2WZ54GH7ZXB5AKPZ4WIVAQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Alican Pinar,"Ses kalitesi aman aman degil ama ozelikle telefon konusmalari oldukca keyifli bataryası uzun gidiyor, arada sarj etmeyi unutmuyorum da degil.Daha iyi ses kalitesi icin airpods max, ama mobilite uzun kullanim sureleri rahat konusmalar icin bu ideal"
https://www.amazon.com.tr/gp/profile/amzn1.account.AGO3ASEFQSCQ6NM4KL5HJA6UWZBQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,kullanıcı,ürün orijinal benim gibi slikonsuz kulaklık kullanıyorsanız hem müzik hem telefon konuşması için gayet ideal bir ürün. airpods max müzik için daha iyi ancak fiyat olarak biraz fazla bizim ülkemizde.
https://www.amazon.com.tr/gp/profile/amzn1.account.AHE5ET2I7PIFLBG3G27Q6CO2KOMA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Levent,"Paketleme güzeldi, orijinal lisanslı apple ürünü, garantisi henüz başlamamıştı ( daha önce kullanılmamış ürün) ses kalitesinden son derece memnun kaldım, 20w adaptör ile çok hızlı şarj oluyor. Kulaktan düşme gibi bir sorun ile karşılaşacağımı düşünmüyorum güzel oturuyor kulak içine."
https://www.amazon.com.tr/gp/profile/amzn1.account.AHOFRJPRWGUURL6BPAYBSKVDVNJQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,cenk,Urun kucuk gayet kullanisli bunca zaman neden almamisim diye kendime kiziyorum.
https://www.amazon.com.tr/gp/profile/amzn1.account.AEUEBG4ULAJRA5GF6XATTPJMTQFA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Mustafa ercek,Kulak içi olmayıp onun kadar iyi performansı var. Uzamsal ses harika.Gayet memnun kaldım.
https://www.amazon.com.tr/gp/profile/amzn1.account.AGYNLQGYRT7YLDZ4XS4ZXN7JJ76A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Gox,mükemmel ürün
https://www.amazon.com.tr/gp/profile/amzn1.account.AEGVROBZJVZ63SZVDDMWCN2XNIGQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Murat şeker,Çok iyi
https://www.amazon.com.tr/gp/profile/amzn1.account.AGK6DK3FR6ISKL4PLBIKBWLCYYKQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Berkem Akyürekli,"Ürün orjinal, Apple Türkiye garantili."
https://www.amazon.com.tr/gp/profile/amzn1.account.AFDWTQSSIZGXADDGLX7FYJH33XOA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Yasin Karadeniz,Ürün 10 Numara beş yıldız teslimat Amazon farkıyla muazzam teşekkürlerYalnız paketin içinde fatura bulunmamakta idiFatura gelicek mi?
https://www.amazon.com.tr/gp/profile/amzn1.account.AFANYWY2XUGNGZG7YIDJBMGGH2QQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Muhammed,"Alırken aklımda soru işaretleri vardı -kulaktan düşebiliyor falan diye yorumlar okumuştum- ama bana tam oldu. Kulaklıklar kulağınızı tam sarıyor. Düşmesi neredeyse imkansız, bence siz de buna takılmayın. Müzik keyfi gerçekten inanılmaz. Daha önce Qcy t7 modelini kullanıyordum ve sesim karşı tarafa çok az gidiyordu, karşı taraftan uyarı alıyordum hep sesiniz çok az geliyor diye. Ama bu başka bir dünya arkadaşlar. Bu tür basit sorunlar airpods 3'te yok. Ses çok iyi bir şekilde karşı tarafa iletiliyor. Eski kulaklığımdan buna geçince resmen çağ atladım. Ürün özellikleri arasında uzamsal ses desteği var deniyordu ama cidden bu kadar müzik kalitesini ve deneyimini artıran bişe olduğunu kullanınca anladım. Basları da muhteşem çıkıyor. Airpods pro ya gelince ben gün boyu kulağımı ağrıtmadan kulağımda durabilen bir kulaklığı tercih ettim arkadaşlar. Airpods un Pro su benim kulağımda bir saat bile dursa acıtıyor. O yüzden ben Airpods 3'ü tercih ettim. Kulaklıkların şarjı çok iyi gidiyor. Fiyat performans mı derseniz değil arkadaşlar ama tam bir ekosistem ürünü gerçekten. Siri vasıtasıyla kulaklıklar kulağımdayken gelen mesajların kimden geldiğini söylemesi ve mesajı okuması benim karşı tarafa cevabımı kulaklık üzerinden yanıtlamam ve anında gönderilmesi gibi çok güzel ayrıntılar da var :) Kısacası bir iphone sahibi iseniz yeterli bütçeniz de varsa gidip farklı kulaklıklara yönelmenin anlamı yok cidden. Amazon üzerinden bu ilk siparişimdi. Gerçekten kargolama hızlarına ve paketleyip gönderme hızlarına hayran kaldım. Bu ne hız gerçekten takdire şayan. Diğer e-ticaret siteleriyle aralarında hız anlamında bariz fark varmış bunu anladım. Bundan sonra favorim sensin Amazon. Çok teşekkürler..."
https://www.amazon.com.tr/gp/profile/amzn1.account.AEJ3JMDRTZKZOOONK5LAMT2WEVNA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,ismail c.,süper
