URL,Name,Review
https://www.amazon.com.tr/gp/profile/amzn1.account.AHYKEKFG5YFDJ2QYV7GN4VIRVFZQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Ziya Beken,"Eşimin İphon'u için almıştım, çok beğendim ve kullanıdığım Samsung A50 telefonum için aldım. Samsung'un kendi çıkardığı Pods'a fark atıyor. Şahsen çok beğendiğimi bildiririm. Amazon'un kendi sattığı ürünü aldım ve aynı gün teslimat yapıldı.Teşekkürler."
https://www.amazon.com.tr/gp/profile/amzn1.account.AG575AWTDQTFIJGIQAXKIOSL5IKA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Banu,"Kargo sorunsuz bir şekilde elime ulaştı. Paketleme her zamanki Amazon kalitesindeydi. Sorunsuz kargo ve özenli paketleme için çok teşekkürler.Üründen çok memnun kaldım. Kablosuz şarj benim için çok önemli olmadığından bu ürünü tercih ettim. Pro modelinin daha kısa olması koşu gibi spor aktivitelerinde kulaktan çıkma sorunu yaratabilir diye bu modele karar verdim.Kulakıl tüm Apple cihazlarla çok rahat eşleşiyor. Kulaktan çıkardığınızda devre dışı kalması, takınca tekrar bağlanması, çift dokunma ile şarkı değiştirme gibi özelliklerinden çok memnun kaldım. Telefon görüşmelerinde ses kalitesi de oldukça iyi. Kısacası benim tüm ihtiyaçlarımı fazlasıyla karşılıyor. Dışarıdaki sesi filtreleme, kablosuz şarj gibi özellikler aramıyorsanız ve Apple ürünleriniz varsa ilk düşünmeniz gereken kulaklık bu olmalı."
https://www.amazon.com.tr/gp/profile/amzn1.account.AFZKI6GFHCZ4FO4PZR6VJ4LKH2DQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Faruk Özgü,"- Ürünü 15.09.2021 tarihinde saat 14.30 civarı sipariş ettim, 16.09.2021 tarihinde sabah saat 9.30 civarı elime ulaştı. Bu inanılmaz hızınız için teşekkürler Amazon.- Kulaklık 2.nesil arkadaşlar merak etmeyin, 1.nesil falan gelmiyor. Apple üzerinden servis ve destek sorgulama ekranından seri numarası ile sorgulattım ve ürün 2.nesil.- Ses kalitesi ile başlarsak, kullandığım kablosuz ve kablolu kulaklıklar arasından açık ara en temiz ve en kalite sesi bu kulaklıktan aldım. Zaten kablolu kulaklıklarda yine Apple'ın Earpods kulaklıklarından başkası beni tatmin etmiyordu.- Mikrofon kalitesi çok ama çok başarılı, kulaklıktan konuştuğumu anlamıyor bile karşı taraftaki.- Kutu ve malzeme kalitesi çok başarılı, elinize aldığınız an anlıyorsunuz kaliteyi.- Şimdilik tüm izlenimlerim bu kadar. Fiyatına değer mi bilemem çünkü bence bu fiyat hiç bir kulaklığa değmez, fakat piyasadaki diğer kablosuz kulaklıkların maalesef bir çoğu kalitesiz. Seneler önce bu fiyata telefon alırken şimdi ancak kulaklık alabiliyoruz."
https://www.amazon.com.tr/gp/profile/amzn1.account.AGOTSY7C6NXKUPJGAEA5N5KDRXPA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Mehmet ULUS,"Dışarından gelen her türlü sesi alıyor.Ses kaynaklarının olduğu(İnsan, makina, cafe vb.) bir ortamda dinlemek istediğinizde dinlediğiniz şeyden keyif almayacaksınız. Sesler birbirine karışıyor.Bu yönden kötü bir kulaklık.Bu noktada alternatiflere bakılmalı (Airpods Pro, Galaxy Buds+, Sony WF1000XM3 vb.)Hijyen kapsamında olduğu için ürünü geri iade etmeniz mümkün değil.Benim geri iade talebim geri çevrildi."
https://www.amazon.com.tr/gp/profile/amzn1.account.AH3QWGVUANBDD4PXIEOY4Z4HJMIQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Orhan Altundağ,Ürün anlatıldığımı gibi memnunum. Fakat Apple tarafından garanti kapsamında onaylı gözükmüyor satın alma tarihiyle ilgili bir sorun yaşıyorum 1 haftadır.Konuyla ilgili yardımcı olunabilirse sevinirim.
https://www.amazon.com.tr/gp/profile/amzn1.account.AHEJTYYNMYIITHWACWT3R2QFS2MQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Seda,"Parasını sonuna kadar hakeden bir ürün. Siparişten 2 gün sonra “kolaygelsin” kargo firmasıyla tarafıma teslimatı sağlandı. Üründe herhangi bir hasar ya da deformasyon yok ve sorunsuz çalışıyor. İlk taktığımda denemek için arkadaşımı görüntülü aradım, ses eko yapıyordu. Daha sonra ayarlardan mikrofonu sadece sağ ya da sol kulak yapınca sorun düzeldi. Muhtemelen 2 kulaklığın mikrofonu da çalışınca sesler karıştı. Onun haricinde 2 kere tıklayınca seçime göre “Siri, Şarkı oynat/duraklat, bir sonraki/önceki parçaya geç” şeklinde seçenekler mevcut. İstediğinizi seçebiliyorsunuz. İlkten çift tıklama özelliği çalışmıyor sandık ama biraz kurcalayınca çok nazik dokunduğum için çalışmadığını anladım. Şarj konusunda da çok problem yaşamadım, kutunun şarjı bana birkaç gün gidiyor. Bu biraz sizin kullanımınıza da bağlı ama sizi kesinlikle yarı yolda bırakmaz.P.s: Ses gidip gelme konusunda da herhangi bir problem yok. Karşı taraf sesimi çok net aliyor. Dediğim gibi ses yansıma problemi oluyorsa kulaklıklardan sadece birinin mikrofonunu aktif edin sorun çözülüyor. En azından bende öyle oldu."
https://www.amazon.com.tr/gp/profile/amzn1.account.AHC2URRPNKP2PSMM4BUDTH5LDRSA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,cem,Ürünü aldığımız gibi telefon ile eşleştirmeye çalıştık ama nafile. Bir türlü eşleştirme moduna geçmiyor. Apple müşteri hizmetleri de yardımcı olamayınca iade edin dediler. Kart kampanyasından faydalanarak almıştık. İade edince puan da iade olacak elbette. Amazon Almanya ya da İngiltere olsaydı hemen özür mahiyetinde hediye çeki tanımlardı ama Türkiyede farklı bir Amazon var maalesef.
https://www.amazon.com.tr/gp/profile/amzn1.account.AHMBJNKIZGST6V2EQBKJUQYQUHXA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,c.b,"ürünü zaten uzun zamandır kullanıyordum. kalitesi belli. artık ömrünü doldurunca yenisini amazon'dan sipariş verdim. ürün geldi, kullanmaya başladım. 15 gün sonra kutu şarj olmamaya başladı. önce kablodan sandım bendeki diğer kablodan denedim yine şarj olmadı. ancak kablonun ucunu sağa doğru 1 pozisyonda sabit kalacak şekilde ayarladığımda şarj oluyordu. hemen müşteri hizmetleriyle iletişime geçtim. ürün için değişim talebi oluşturuldu. bendekini ücretsiz olarak kargoya verdim. amazon'a hatalı ürün ulaşınca bana yenisini gönderdiler. teşekkürler."
https://www.amazon.com.tr/gp/profile/amzn1.account.AEADJGCRDIPUF6SVBMAH3GHZ7WFQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Kadir Ozarpaci,"Bende Airpods Pro da bulunuyor, fakat kulağıma büyük geldiği için ağrı yapıyordu. Ek olarak Pro daki ses sistemi, dengesi vs. başımda ağrı yapıyordu. Bu sebeple 2. Nesil Airpods almaya karar verdim. Bu kulağıma tam oldu ve tüm gün hiç rahatsız olmadan ağrı olmadan kulağımda taşıyabiliyorum. Ses kalitesi anlamında Pro ile arasında çok çok az fark var yani Pro 10/9 ise, bu 10/8.5.Her şeyiyle çok beğendiğim severek kullandığım bir ürün oldu. Android telefonumla kullanıyor olmama rağmen hiçbir sorun yaşamadım. Kesinlikle tavsiye ederim."
https://www.amazon.com.tr/gp/profile/amzn1.account.AGJ5ER7ZDK75VYRY7SZM44LFK5UQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Nilüfer,"Airpods konusunda memnun kalıp kalmamak konusunda şüphelerim vardı, iphone x ve asus zenbook kullanan birisiyim. İkisine de uyumu çok güzel, ses alış verişi gayet yeterli, çok hafif ve standart iphone kulaklığından bir tık iyi gibi. Zıplarken koşarken kulaktan düşmüyor (en büyük korkumdu) gerçekten yorumlarda yazıldığı gibi kulağınızda olduğunu unutuyorsunuz. Kulak içi kulaklık sevmeyen biri olarak 2. Nesilden memnunum ve bu sebeple kendim test ettikten sonra bir adet de abime hediye almış bulunuyorum.İphone’dan orijinallik sorgulayınca garanti süresini vs de görüyorsunuz.Amazon’a da hızlı ve güvenli aynı zamanda uygun fiyatlı gönderim için teşekkürler."
https://www.amazon.com.tr/gp/profile/amzn1.account.AHJAZHTRN76ULMBFSPSA2LTAN7TQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Canberk CANBAZOĞLU,"Kulaklıkların performansı ve kullanım süreleri gayet iyi fakat, kutusu çizilmeye çok meyilli. Ürün elime ulaştıktan sonra 3-4 gün boyunca çok yoğun bir şekilde kullandım ve kutusu sürekli cebimdeydi. Kullandığım bu sürenin sonunda (almadan önce okuduğum yorumlarla bağlantılı olarak) kutunun bu kadar çabuk çizilip çizilmediğini görmek istedim ve her tarafında çok büyük olmasa da dikkatli bir şekilde baktığımda beklediğimden çok daha fazla çizik olduğunu fark ettim. Kendi düşünceme göre kılıfsız kullanmak çok büyük bir risk taşıyor.Bu sorunlar haricinde Kullanım rahatlığı olağan üstü. Kulağınıza taktıktan sonra, kulaklığın kulağınızda olduğunu hele ki yoğun bir iş ile uğraşıyorsanız tamamen unutuyorsunuz. Telefonu cebinizde çıkarmadan çoğu şeyi yapabilmeniz çok işe yarar bir durum. Telefon cebimdeyken çağrıları cevaplaya biliyor, alarm kurabiliyor, notlar alabiliyor, hava durumu, yol tarifi, mesaj gönderme vb. işlerinizi çok kolay bir şekilde halledebiliyorsunuz. Kullanım süresi beklentimden çok daha iyi. İki kulaklığı aynı anda nadir zamanlarda kullanılıyorum, bundan dolayı tek kulaklık kulağımda olduğunu süre boyunca sürekli diğer kulaklığa geçerek aktif olarak 2 gün boyunca kullanabiliyorum.Bu fiyata gayet iyi bir performans ürünü. Alacak ve almayı düşünün arkadaşlara şimdiden iyi günlerde kullanması dileği ile."
https://www.amazon.com.tr/gp/profile/amzn1.account.AGP53BTIOFCXHMUU4SQQHSBOUVJQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Abdullah S.,Orijinal Apple Türkiye garantili olması çok iyi. Ürün 2 gün gibi kısa sürede elime ulaştı. Ürün 2. nesil fakat şarj kutusu kablosuz değil. En iyi fiyata araştırmalarım sonucu aldım. Kullanımı çok rahat. Ses kalitesi mükemmele yakın. Konuşma yaparken çok net ses alıyorum. Karşıya sesim çok net gidiyor.  Günlük hayatta kullanım için çok uygun konuşmalarda hiç sorun yaşatmıyor. Kulakiçi olmadığından şahsen uzun süreli kullanımlarda rahatsız etmiyor. Apple ekosistemiyle uyumu ayrıca çok başarılı tavsiye ediyorum.
https://www.amazon.com.tr/gp/profile/amzn1.account.AHYS5WYMIDUF2NJHJIHIWKHWYZ2A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,seigfried,"Ürün orijinal Apple ürünü. Çok müzik dinleyen birisiyim hatta müzik dinlemek için toplu taşıma/ev ayrı kulaklıklar alıyorum. Bunu serviste dinlemek için ve kulak içi olduğu için acil bir şey de kullanımı daha kolay olsun vs diye aldım. Bugüne kadar tek dezavantajı gerçekten ses 6 tıktan sonra özellikle sessiz bir ortamda çok net duyuluyor sanırım ömrüm boyunca toplu taşımada falan full sesle bangır bangır dinleyemeceğim. Avantaj olarak kulağınıza takıp bluetoothu açtığınız gibi direkt bağlanıyor bu da çok hoş bir şey android kullanıcılarında nasıl oluyor bilmiyorum ama ios için gayet kullanışlı. Androidiniz varsa zaten almamanızı öneririm kulaklığın zaten ahım şahım bir özelliği yok var olan özellikleri de kullanamayacaksınızdır yüksek ihtimalle. Ses kalitesi earpodstan veya çoğu kulak içi kulaklıktan güzel, temiz bir ses veriyor. Bu kulaklığı alıp basslı müzik dinlemeyi bekleyen yoktur zaten herhalde. Genel olarak güzel ürün."
https://www.amazon.com.tr/gp/profile/amzn1.account.AGKHBGWSOQHEOCWK7WPE7GXWW3YQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Serkan,"Ürün rüştünü ispatlamış bir ürün o yüzden ürün özelinde değil, kargoya yorum yapacağım. Kolay Gelsin kargo şu ülke sınırları içinde kurulmuş açık ara en iyi kargo hizmeti sunan firma, hızlı ve sorunsuz, ayrıca kurye arkadaşlarda nazik ve güleryüzlü arkadaşlar. Teşekkürler amazon."
https://www.amazon.com.tr/gp/profile/amzn1.account.AGJQ36ARUN5F7OBMOFYKPS2Q67LA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Barış D,Öncelikle kargo sürecinden başlayacak olursam sipariş verir vermez hiç tahmin etmediğim bir şekilde özenli ve hızlı geldi. Sipariş verdiğimin ertesi günü elime ulaşan inanılmaz bir üründür kendisi. Online alışverişlere her zaman ön yargılı yaklaşan biri olarak gelir gelmez kutusunun sağlamlığına baktım ve apple üzerinden orijinalliğini sorgulattım. Kesinlikle gelir gelmez siz de sorgulattığınızda 2 yıl garantisinin olduğunu da apple üzerinden görmüş olacaksınız. Çok memnun kaldım
https://www.amazon.com.tr/gp/profile/amzn1.account.AFP3XPLLGPHABJTTF27XOT2BIPKQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,KemalD,"Ürün birinci nesilden çok daha fazla pil ömrüne sahip ve Apple cihazlar arasında çok çabuk ve tutarlı bağlantıya sahip, birinci jenerasyonda ürünü kutusundan çıkarıp taktığımda bazen bağlanmayabiliyordu, tekrardan bluetooth menüsüne gidip bağlamak zorunda kalıyordum.Üründen çok memnunum lakin;Ürünü Amazon'dan satın alırken, bankanın 21 Aralık'a özel bonus kampanyasından yararlanamadım. Ödeme için sanal POS partneri olarak IYZICO kullanılıyor ve sektör olarak ""Elektronik"" değil de ""Diğer"" seçilmiş ve bunu geri bildirim olarak da bildirmeme rağmen pek umursanmadı, örneğin hediye çeki vs. ile yarım elma gönül alınabilirdi.."
https://www.amazon.com.tr/gp/profile/amzn1.account.AHTZZBNBVFKXHA6VA7KOFG2N3X4A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,özgün,Amazon kalitesiyle operasyonuyla herşeyiyle 1. sınıf alışveriş tecrübesi yaşıyorsunuz. Kulaklığın ufak bir problemi vardı çoğu insan belkide kullanmaya devam ederdi.Bu arada kulaklık iphone için müthiş uyumlu konuşmalar için vazgeçilmez bir kolaylık sağlıyor. Örneğin ben arabada Bluetoothla müzik dinliyorum telefon gelince kulaklığı takıyorum ve direk ses kulaklıktan geliyor görüşme sonlanınca müzik tekrar arabanın hoparlöründen gelmeye devam ediyor. 1 ayın sonunda rahatsızlık duyduğum durumu anlattım 2 letmediler bile direk iade aldılar.
https://www.amazon.com.tr/gp/profile/amzn1.account.AGK4DH63X6ODCPRGCIDR7WJWBHAQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Josh,Hocam öncelikle bu ürünü Amazon prime alıp sipariş verdim 2 gün içersinde elime geldi ürününün Apple sitesine girip seri numarasından kontrol ettiğimde orjinal olduğunu görünce rahatladım ürünü şuanda kullanmaktayım Öyle internetten sipariş veren bir insan değilim Amazon’a güvenerek sipariş verip almış bulunmaktayım yani gerçekten güvenerek verebilirsiniz sorunsuz geliyor güzel korunmuş bir şekilde hemde ürünün ses kalitesi gerçekten çok iyi ve rahat bir kullanımı var eğer alabiliyorsanız alın derim iyi günler
https://www.amazon.com.tr/gp/profile/amzn1.account.AFXUGKZDM3MNOKXGT6WHLLEPQJDA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Burcin K,"Kablosuz olmasının konforu gerçekten muazzam, ev ya da ofis içerisinde kısa mesafede hareket ederken yanınızda telefonunuzu dolaştırmaya gerek kalmadan müziğinizi dinlemeye ya da konuşmanıza devam edebiliyorsunuz. Sabah akşam yolda müzik dinleyerek gün içerisinde telefonla konuşarak kullandığım airpodların şarjı full şarj edildiğinde 5 gün rahat gidiyor. Ancak beğenmediğim tek tarafı tek kulak müzik dinleme şansını elinizden alması ve de müziğin sesini açıp kapama özelliği olmaması. Ses için cepteki-çantadaki telefona yönelmek durumunda kalıyorsunuz. Keşke kulaklığa tıklamalardan biri volume + - ile alakalı olsaymış. Zannediyorum ki sonraki nesillerde olacak bu özellik."
https://www.amazon.com.tr/gp/profile/amzn1.account.AEKERXBN3NA535W2CJIYR5E3JEYA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Ece,"En çok ""çakma"" veya iade edilmiş ürün teslim almaktan korkuyordum, kargoyu teslim alır almaz kutunun, şarj kutusunun ve airpods'un seri numaralarını kontrol ettim ve ilk sahibi olduğundan emin olduğum orijinal bir ürün aldığım için rahatladım. Son zamanlarda internette çok fazla replika ürün dolaştığını okumuştum bu yüzden ilk önce bu kontrolü yaptım. Amazondan bu zamana kadar yaptığım hiçbir siparişten pişman olmamıştım ve bundan da olmadım. Eğer sahtelik/orijinallik gibi çekinceleriniz varsa hiç düşünmeden Amazon üzerinden satın almanızı öneririm. Ürüne gelince, normalde Urbanears Plattan 2 wireless modelini kullanıyordum, bununla kıyaslayınca ses yüksekliği ve yalıtımı tabii ki de geride kalıyor, çünkü biri kafaüstü kulaklık. Ama ses kalitesi ve sesin netliği konusunda bahsettiğim kulaklıktan çok çok daha iyi. Sesleri çok net alıyorum. Telefon konuşması sırasında da konuştuğum hiç kimseden sesin bir garip geliyor? kulaklıkla mı konuşuyorsun? tarzı bir soru almadım, kullandığım başka bluetooth kulaklıklarda sıkça karşılaştığım bir soruydu. Karşıyı çok net duyuyorsunuz, karşı taraf da sizi çok net duyuyor. Kısacası, benim çoğu tereddütümü boşuna çıkartan bir ürün, iyi ki almışım dedim. Benim gibi tereddütleri olan insanların aldıklarına pişman olacaklarını hiç sanmıyorum. Ayrıca bir silikon kılıf ile kullanmanızı öneriyorum, kendisi çizilmeye çok müsait duruyor, bu kadar para verdiğiniz bir ürünün çizilmesini istemezsiniz."
https://www.amazon.com.tr/gp/profile/amzn1.account.AG6RIUHHHQAXBG3UL5SN3MWPEWEA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Mert Nuhuz,"Bu ürünü almadan önce diğer bluetooth kulaklıkları inceledim tabii ki. Genel olarak diğer ürünlerde de apple ürünlerini kullansamda fiyatı aşırı pahalı gelmişti diğer kulaklıklara nazaran. Fakat gördüm ki, her şeyi mükemmel yapan başka bir kulaklık yok. Birinde ses ve pil çok iyi ama telefon cebinizdeyken kopmalar yapıyor, birinde kopma yok, pil mükemmel ama ses rezalet. Ve bunun kombinasyonları var. En sonunda ürünü aldım ve apple'ın bir kez daha yanıltmadığını gördüm. Ürün gerçekten her şeyi kusursuz yapıyor. Yan odaya çay almaya gittiğimde kopmayan bağlantı, bitmeyen şarj ve gayet yeterli ses kalitesini size sunuyor. Verecek para lüksünüz varsa şüphe etmeden alınız, pişman etmez."
https://www.amazon.com.tr/gp/profile/amzn1.account.AE5MGVHXYILWYJT53GVGDHO6SJFQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,A. S.,"Ürünü 2020 temmuz gibi aldığımı hatırlıyorum, yorum yazmayı unutmuşum. Ürün güzel, silikon uçlu kulaklık kullanmayı sevmeyen, beceremeyen ben gibileri için birebir. Kulakiçi bir kulaklığın sunması gereken şeyi sağlamakta. Telefonum android olmasına rağmen bu cihazı aldım. (Evet aklınızda soru işareti varsa eğer bluetooth bağlantılı tüm cihazlarla çalışıyor, ufak özellikleri hariç.) Doğal olarak iPad'imle daha iyi çalışmakta. Dışarıda sesi kesen bir cihaz bekliyorsanız, çözüm pro modelde veya silikon uçlu diğer kulakiçi kulaklıklarda. Sesi %100 açtığınızda dışarıya bir miktar ses vermekte, fakat %80 gibi bir ses bana genellikle yeterli oluyor çoğu ortamda. Çok yüksek sesli ortamlarda tamamen sesi açtığınızda dışarıdaki insanların duymayacağını düşünüyorum."
https://www.amazon.com.tr/gp/profile/amzn1.account.AGQ6MOUYTXWCFNJICKJHP4IETCAA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Selim Gencoglu,"Uzun süre direndim ne gerek var zaten kablolu kulaklığım var..Hatta kafaüstü ANC özellikli bluetooth, genellikle uzun seyahatlerde kullandığım kulaklığım da var diye... Ancak Airpods aldıktan sonra günlük yanımda taşıdığım ve ayıramadığım bir kulaklık oldu. Eğer Apple ürünleri kullanıyorsanız sahip olmanız şart bir aksesuar diye düşünüyorum. Bir kere bir cihazınıza bağlayın, otomatik olarak icloud üzerinden tüm cihazlarınıza tanıtıyor kendini..ve siz sadece işinize odaklanıp, cihazın arka planda çalıştığını bile unutabiliyorsunuz. Günlük tüm görüşmelerimi, araç içi, araç dışı, ofiste rahatça Airpods ile yapıyorum. Şarj süresi oldukça iyi..Üründen çok memnunum. Tavsiye ederim."
https://www.amazon.com.tr/gp/profile/amzn1.account.AFQKC4E66IAT7XUJDDIL4DQTPC4Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Pelin,"Amazon farkıyla geçen sene oldukça uygun bir fiyata almıştım fakat alalı bir sene olmadan iki kulaklığın mikrofonu aldıktan 3-4 ay sonra bozuldu, hiçbir sıvıyla teması olmamasına rağmen sevgili apple’ın harika yetkili servisi ürünü garanti kapsamına çıkarmak için böyle bir yol bulmuş. Tamir edilemeyen bir ürün cihazı arızalı kullanmak zorunda bırakıyorlar. Satın almadan önce bu hususlar hakkında bilginiz olsun ve şu an aşırı pahalı, asla tavsiye etmiyorum."
https://www.amazon.com.tr/gp/profile/amzn1.account.AFCI6AD6SLIBKC56YP3YNSYXVQLA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Meriç Cem Eyyüboğlu,"Ürün ile ilgili satıcının bir hatası yok.Kargolama süreci gayet başarılıydı.Amazon iade de çok başarılı bu 2 konuda olumsuz birşey söyleyemem.Fakat sağ kulaklığın şarjı çabuk bitiyor.Aynı sorun ile başka karşılaşan oldumu bilmiyorum ama 5 haftadır kullanıyorum ve sağ kulaklık şarjı diğerine göre 2 saat erken bitmeye başladı.ilk başlarda aradaki fark %10 idi yani sağ bittiğinde sol tarafta %10 kalıyordu ama şimdi sağ bitiyor ve solda kalan sarj %90-91 bu çok büyük bir fark.İlk ürünü iade ettim Amazondan tekrar aldım fakat aldığım ikinci kulaklıktada aynı sorun var.Web’ten apple destek ile görüştüm.Cihaza resetleme işlemide yaptım fakat değişen birşey olmadı. Bide mikrofon problemi var bunu bir kaç kişiden duydum karşı tarafa ses sağlıklı gitmiyor.Airpods için söylüyorum,Sanırım Apple ürünlerini 100-200 TL fazla ödensede Apple’ın kendi mağazalarından satın almak daha mantıklı.Ben bir daha amazondan bu tarz ürün almayacağım."
https://www.amazon.com.tr/gp/profile/amzn1.account.AFAYTIS4NGFG5VLLXU27KF4LHDFA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,E.,"İşim gereği gün içerisinde çok fazla telefon trafiğim oluyor. Ürün elime ulaştıktan sonra, “Bugüne kadar neden beklemişim” dedim. Kullanımı, ses kalitesi ve sorunsuzluğu ile harika bir cihaz. Kutusundan çıkarıp Bluetooth ayarlarına girdiğim gibi telefonla eşlendi.İki eleştirim olacak- Ürünü 9 Kasım’da satın aldım, 10 Kasım’da elime ulaştı fakat garanti başlangıç tarihi 9 Eylül. Neden 2 ay geriden başladığını anlayamadım.- Normalde kargo paketlerini kağıt doldurularak ürünleri sağlama alan Amazon, bu üründe paketin içine hiç destekleme kağıdı koymamıştı. Ütün kutunun içinde sallana sallana geldi. Teslim aldığımda “bir sorun var mıdır” diye tedirgin oldum. Ancak ürünün kendi kutusu sağlamdı."
https://www.amazon.com.tr/gp/profile/amzn1.account.AHIEB6YPW6OMBBH6WJHCMVTOORSQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Muhammet Ertuç,"Öncelikle yoruma Amazon.com.tr ye bir teşekkür ile başlamak istiyorum. Ben de sizin gibi en çok ürünün orjinal olup olmadığından şüphe ediyordum çünkü hem ilk alışverişim olacaktı hem de diğer sitelerden 50-60 tl daha uygun fiyat sunuyor. İçiniz rahat olsun ürün tamamen orjinal. Kargo alışverişimden 3 gün sonra teslim edilecek gözüküyordu fakat aldığım günün ertesi elime ulaştı. Üstelik sizi her aşamada mail ve SMS ile de bilgilendiriyorlar. Ürünün hakkında bilgi vermem gerekirse ürün gerçekten muhteşem. İphone ile uyumluluğunda hiçbir sıkıntı yok. Bağlantı ise muazzam derecede iyi, sıfır kesinti sorunu. Ev içinde bir uçtan öteki uca telefonunuz olmadan, müziğiniz açık bir şekilde kulağınızda kulaklıkla gidebilirsiniz. Yani çok kuvvetli bağlantı gücü var. Fiyatı da burada gerçekten uygun. Orjinal ürün ucuz fiyat hızlı kargo. Daha ne olsun! Gönül rahatlığıyla alabilirsiniz. Ben çok memnun kaldım, umarım sizde kalırsınız."
https://www.amazon.com.tr/gp/profile/amzn1.account.AF3KC3PDBYHK5VPALSZCC26DF5CA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Django,Piyasadaki klon ürünler yüzünden  korkarak sipariş verdim. Ama amazon farkıyla bu korkumu yenmiş oldum. Kesinlikle orijinal ve amazon çok ilgili bir site. 4 yıldız vermeyi düşündüm ama kulaklıktan ve amazonun ilgisinden memnun olduğum için bunu yapmak istemedim. Yıldız düşürmek isteme sebebim ise garantinin 13 Ekim tarihinde almama rağmen Apple tarafından 27 ağustos olarak başlatılması buradaki sorun tam nedir bilmiyorum ama amazondan kaynaklı olduğunu söylediler. Ama yine de amazon tarafından bana verilen garantinin 2 yıl olduğunu ve kaybettiğim ayları telafi edebileceklerini söylediler. Yani hem amazon hem de apple tarafından garantili bir cihaz aldığınızı unutmayın. Kulaklık kalitesini merak ediyorsanız eğer o konuda harika bir kulaklık olduğunu söyleyebilirim. Şarkıyı dinlerken apple mühendis ve çalışanlarını alkışlamak bile isteyebilirsiniz. Özellikle şu 8D müzikleri denemenizi öneririm :)
https://www.amazon.com.tr/gp/profile/amzn1.account.AE63DDRXFOMRGXZP5CTUOF2PCYWA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Emre,"Ürün çok hızlı teslim edildi. Kargo şirketi Kolay Gelsin’in adım adım kargonun nerede olduğunu belirtmesi, harita üzerinden takip edilebilmesi; yaklaştığında bilgilendirerek birazdan teslim edeceğini iletmesi güzel bir kullanıcı deneyimi sunuyor.Üründen de memnunum, sadece kulaktan düşme sorunu oluyor ama kulak yapısı ile ilgili bir durum. Bazı arkadaşlarımda da bu sorun olmadı, koşu da bile kullanıyorlar."
https://www.amazon.com.tr/gp/profile/amzn1.account.AEQJRKHIKQMVYBMOXINZD3WQZCVQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Taylan,"Hayatımı kolaylaştırdı bu ürün. Artık dışarda gezerken bütün aramalarımı gerçekleştirebiliyorum. Mikrofonun dış sesi kesmesi karşıya ses yollarken çok çok iyi ve rakipsiz. Gecikme yok. Şarj süresini tam test edemedim ama gerçekten o da herkesi tatmin eder diye düşünüyorum.Müzik dinlemek için süper diyemem ama genel kullanımda en iyisi bu kulaklıktır. Sadece müzik dinlemek istiyorsanız başka kulaklıklara bakın, ama benim gibi telefonu kulağa götürmekten nefret ediyorsanız bu mükemmel seçim. Ayrıca artık masaüstü bilgisayarımda da kullanıyorum çok iyi çalışıyor."
https://www.amazon.com.tr/gp/profile/amzn1.account.AG3IOCGZCWR73WFXAFGBHKUNRQMQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Batu,"Model numarası: A2032, A2031 bu numaralar kulaklığın üstünde yazar ki buda 2. nesil demek. Sadece kutu kablosuz şarj desteksiz uygun fiyatlı model olması açısından 2017 çıkışlı A1602 model ki kutu gelince üzerinden bu üç numarayı okuyabilirsiniz. Bunların tümüne verilen donanım adı da ""MV7N2TU/A"" yani kulaklıklar 2., kutusu 1. nesil böylece normal bir 2. nesile göre daha uygun ayırca Orjinal Apple'dır. Süper hızlı gönderi"
